sna:Linkpartitioning,5,1.0,0.00010251503553854572
sna:Linkpartitioning,5,1.0,0.00010251503553854572
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
sna:Linkpartitioning,5,1.0,0.0
