clustering:FCM,48,0.7464148303602658,0.0520270107898977,4.304505825042725
clustering:FCM,48,0.7441996035909992,0.016498150134371316,4.4632463455200195
clustering:FCM,48,0.7462982394776728,0.006441301238989117,4.440581798553467
clustering:FCM,48,0.7464148303602658,0.005118592747458729,4.613652467727661
clustering:FCM,48,0.7458318759473009,0.002308774545760633,4.856025218963623
clustering:FCM,48,0.7464148303602658,0.0038689832504265505,4.626457214355469
clustering:FCM,48,0.7464148303602658,0.001549996395357221,4.668158292770386
clustering:FCM,48,0.7464148303602658,0.002883714223920407,4.605219841003418
clustering:FCM,48,0.7464148303602658,0.0014058106841611999,4.626965284347534
clustering:FCM,48,0.7464148303602658,0.002655420181193379,4.582819700241089
