sna:MJA,14,0.7121371108779293,0.32328372974404057,1.3644027709960938
sna:MJA,14,0.7121371108779293,0.32328372974404057,1.0791542530059814
sna:MJA,14,0.7121371108779293,0.32328372974404057,1.0665111541748047
sna:MJA,14,0.7121371108779293,0.32328372974404057,1.0874221324920654
sna:MJA,14,0.7121371108779293,0.32328372974404057,1.068258285522461
sna:MJA,14,0.7121371108779293,0.32328372974404057,1.102989912033081
sna:MJA,14,0.7121371108779293,0.32328372974404057,1.0772979259490967
sna:MJA,14,0.7121371108779293,0.32328372974404057,1.0884501934051514
sna:MJA,14,0.7121371108779293,0.32328372974404057,1.085890293121338
sna:MJA,14,0.7121371108779293,0.32328372974404057,1.0882480144500732
